Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	80	-90	80	90	-4.4501871668406565	-4.454536092643627	84.03207659706345
0	-90	80	-90	120	-90	-8.929101913910621	-13.841363138456078	88.23951132579668
0	-90	80	-90	120	-45	-8.29877978260505	-21.084288502645336	91.81777333432507
0	-90	80	-90	120	0	-7.594511574068771	-27.297288898652248	97.2013482433343
0	-90	80	-90	120	45	-7.8535183232718255	-28.017904486741635	104.35969300775861
0	-90	80	-90	120	90	-11.91422576926854	-26.56177152131854	108.56784022801828
0	-90	80	-90	160	-90	-18.274580066682354	-38.23703063885268	111.23069783532002
0	-90	80	-90	160	-45	-17.307327318730955	-47.17106919192733	114.13903883230988
0	-90	80	-90	160	0	-14.24686004331417	-50.45824826047738	120.41962488164779
0	-90	80	-90	160	45	-15.268996649510912	-49.50718721760994	128.73832102122174
0	-90	80	-90	160	90	-21.902547162605497	-47.80714861711615	133.87563125231182
0	-90	80	-90	200	-90	-28.581657266236366	-59.8926274878997	137.55979728571606
0	-90	80	-90	200	-45	-27.817674978581483	-69.22692387931994	141.3553817414459
0	-90	80	-90	200	0	-24.84124714433713	-72.54213662171392	148.21146974980542
0	-90	80	-90	200	45	-25.954090308175658	-71.04826449082051	156.3784332859999
0	-90	80	-90	200	90	-32.73870083131584	-69.40467295670207	161.7836502563367
0	-90	80	-45	0	-90	-24.399127157537897	-59.832483923834594	146.83359382531506
0	-90	80	-45	0	-45	-17.5262480184937	-51.71922461183705	134.0043255917402
0	-90	80	-45	0	0	-11.97418375019312	-45.018747935812954	123.16993818558633
0	-90	80	-45	0	45	-7.534678384227621	-39.56263174002266	114.13563142967674
0	-90	80	-45	0	90	-4.002540694770079	-35.15495158373712	106.6751089437184
0	-90	80	-45	40	-90	-3.4502617504821216	-34.69677826605612	99.58347940061408
0	-90	80	-45	40	-45	1.1612312857733706	-34.03024884988342	93.69748555787771
0	-90	80	-45	40	0	6.693654692244577	-30.050687416695517	90.06667623117741
0	-90	80	-45	40	45	9.078113719607307	-23.551883894458584	88.48272343729136
0	-90	80	-45	40	90	6.977591844705595	-18.166313085357295	87.66313690406614
0	-90	80	-45	80	-90	4.999388978459311	-19.328007644652615	85.48602602299773
0	-90	80	-45	80	-45	6.637047073247415	-20.035984460223858	83.04165698441564
0	-90	80	-45	80	0	9.549795821526878	-17.84389321121714	81.79625055332046
0	-90	80	-45	80	45	10.41394145816743	-13.387721030940874	82.01437025706085
0	-90	80	-45	80	90	7.890109790673961	-9.620715746222942	82.77371207952504
0	-90	80	-45	120	-90	7.922829555098062	-17.715638529926387	87.95351392866299
0	-90	80	-45	120	-45	11.848174893914187	-23.640127907931905	90.39502742164356
0	-90	80	-45	120	0	16.50867100981651	-28.30204964507665	94.28349990483169
0	-90	80	-45	120	45	20.40919386086913	-28.049808211937055	100.49753249048766
0	-90	80	-45	120	90	19.240153066920687	-26.352145809595616	106.16636205458727
0	-90	80	-45	160	-90	19.22866385988234	-37.86117154548927	110.86018474269878
